Annotation,text
neither,Sighs of relief from Beijing Guoan fans amp China's govt as club nips Japanese rival  in tense match football 
neither,Sinai Jihadi Group Beheads  Accused of Being 'Spies of the Jews' via BreitbartNews
neither,"Sitting alone watching White Chicks, no pants, fuzzy blankets, tea || turn up"
neither,"Sitting on the deck, enjoying a StoneIPA, watching/smelling the neighbors burn trash. Missouri "
neither,"Sitting on the deck, enjoying a StoneIPA, watching/smelling the neighbors burn trash. Missouri "
neither,Sixten just shoved like  Oreos down his throat
neither,Skippy and the Kats. FezBandName RonandFezSXM
neither,Slack jawed yokel husband 
neither,Smuggled letter by Gaza tunnel digger details suffering under Hamas rule via TheMuslimIssue
neither,So I'm at tedgibson and Ted is getting his hair colored right beside me. Heeeey
neither,"So I've been pretty paranoid about the cooling weather bringing about an abundance of birds in Austin, NYC and Philadelphia."
neither,So Politico says Rney will win and then goes after Gallup for doing the same thing. LMAO at you teabaggers morningjoe
neither,So am I the only cracker up playing his guitar thank you TampaRick  on this Saturday night?
neither,"So i bought condoms for my party at rite aid and the lady gave me a dirty look, just now i came back and bought trash bags imagineherface"
neither,"So let's see what you look like in the AM without the  filters and colored contact lenses, your followers are dying to know uberfoxy"
neither,So many weird people in the ghetto at this time.
neither,So much for UCLA being the team to beat they are trash
neither,So much more going on but hypocrisy doesn't sit well with me. My redneck family from central Illinois more black then Bieber
neither,"So my daughter seen Charlie Villanueva... Questions on , "
neither,"So my light was off amp door was closed , mom walks in turn lights on . Tells me to take trash out in the morning . then walked out.. Light on"
neither,So now been trill is trash cus asap said so  ok
neither,So real it's unreal LOL Yankees WorldSeries andCounting MLB MLBtheSho
neither,"So we are not even two full games into the season, and the fairweather whining is already in full effect? Yankees"
neither,"So you don't want to see the true life story of American heroes, Bizzy, Lazy, Krayzie amp Wish... you wanna watch hillbillies shoot pumpkins"
neither,"So, I can get into something closely approximating the full bird of paradise yoga pose. TIME TO MAKE MY RAGDOLL COSPLAY"
neither,"So, about this flappy bird game then."
neither,Some Douche cubs redneck cubs fan freaked out asking if bites..... No you bloody BERK He's like the 
neither,Some Jihadi posted a bio of the ISIS boss Mr Awad with excellent sociological info. Can't thank him/her enough for the gift.
neither,Some are oval and some are pink some are blue and some are just yellow
neither,"Some black people live in an entirely different world where everything is peaches and cream, apparently. Take off the rose colored glasses."
neither,"Someone at my household wants to die. I get all excited to enjoy a couple of Oreos, but someone left ONLY ONE. ONE FRIGGIN' OREO. "
neither,Someone come take these brownies away from me before I eat the whole pan
neither,Someone please bring me Goldfish crackers
neither,Someone probably told him  God was trash.
neither,"Someone should explain to Blake griffin that talking trash to an opposing rd string is unbecoming, even amongst clippers."
neither,Someone tell RSherman his dreads are paof the uniform. I'd pull your hair too. Why are you trash talking? Cut your Doodoo braids.
neither,Someone tell the royals to stay home there trash
neither,"Someone's mother called me a handsome, buff, yellow thang last night... my ego was temporarily elevated and binniemouse was dying lol"
neither,"Sometimes I wish I had a cute pet monkey, but then I remember it would probably defecate everywhere, beat me up, and destroy my house."
neither,"Sometimes, even I gotta tell these hoes to grow up smh"
neither,Sooo my first aid/cpr certification came in handy tonight. Glad I didn't lose my monkey Bekkalina
neither,"Sore Loser Charlie Crist Wont Give Concession Speech, Calls For Recount t.co/MVhecTyUYs tcot pjnet"
neither,"Sorry Sam, I went to elonuniversity wulfpacksam Is wes durham woody durham son???? If so, why is that tar baby doing a PACK game."
neither,Sorry all my fellow negros
neither,Sources say that Charlie Crist is on the phone with Rick Scott as I type this to concede.
neither,Space brownies 
neither,"Speaking of ford and garland, I need to get my sub from there. And a job application. Lol killin  birds with one stone merica"
neither,"Special thanks to Tina, Charlie and staff at Waverly Hills... thanks to everyone that dedicated time to make the."
neither,Stafford trash without Megatron fantasyfootballproblems
neither,Stay warm  beanies sweaterweather bootyever 
neither,Stayin up late to watch Ichiro Yankees
neither,Step up and take your oppurtunity freshfaces iubb hoosiers
neither,Stephan A Smith saying Jay Cutlers shouldn't be a MVP candidate is just straight up retarded
neither,"Stop Smokin' Bathsalt, Charlie Brown rejectedpeanutsspecials"
neither,Stop rt'ing Celtics trash please
neither,"Study by Center for Biological Diversity called taxpayer funded Ivanpah a megatrapwill kill , birds year. "
neither,Such a trash episode of the walking dead tonight.
neither,Suddenlink is trash. Y'all know how important Bubble Guppies is to our day?
neither,Sunday's are the day to chug through while everyone else around you is obsessing with what their fave football team does and fantasy league.
neither,Supporters of officer Darren Wilson rally in St Louis t.co/HtfgJJkYt ferguson kkk tcot tpot teabaggers teaparty
neither,"Surprise, surprise TSA trashes Brandon Darby's Border Patrol sources "
neither,Surrender of Divinity  Conquerors of the Apocalyp via youtube gtOriental Black Metal Hell
neither,Swap meet bound beaner
neither,Sweet Jesus morningjoe are you going to split screen Rep James Clyburn amp Charlie Daniels at the same time? morningjoe
neither,"Sweet baby birds, you crack me up. ~~ Houston Foodlovers "
neither,"Sweet yellow bone thang, I call her Honey mustard."
neither,Sweet Just found that box of Twinkies I bought last year for $. I bet its at least tripled by now Such a nobrainer buy
neither,"TRUST ME Seattlegt WE GIVE Thanksgiving it's DUEgt A huge, flightless bird? Dream come true for European bird eaters......."
neither,Taco Bell is super trash when you're sober
neither,Taking out a second mortgage and betting it all on the Yankees winning the World Cup. They win a lot seemed like a nobrainer to me.
neither,Taria the filterless sis.dari the angelic sis.im the big bro lol and jigg lil bro
neither,Tattoos are about expression not meaning. One mans trash is another mans treasure 
neither,Terrifying. leprechaun t.co/wgkSVVG
neither,Text me instead of playing flappy birds SoIKnowItsReal
neither,Thank you Charlie FF Charlie StacyDmomof PattiSM RevkahJC cantUCIMblonde Kacado
neither,Thank you Charlie Charlie StacyDmomof cantUCIMblonde RevkahJC PattiSM Kacado
neither,"Thank you Charlie, Happy Thursday Charlie StacyDmomof PattiSM Kacado cantUCIMblonde RevkahJC"
neither,"Thank you, hand out that candy Charlie Charlie StacyDmomof RevkahJC cantUCIMblonde Kacado PattiSM"
neither,Thanks delaneyjade for coming with me last night because it's ghetto and no one else could of handled it Summer
neither,Thanks Charlie Charlie RevkahJC StacyDmomof PattiSM cantUCIMblonde Kacado
neither,Thanks Charlie Charlie StacyDmomof RevkahJC PattiSM cantUCIMblonde Kacado
neither,"Thanks Charlie, have a great evening Charlie StacyDmomof RevkahJC cantUCIMblonde Kacado PattiSM"
neither,"Thanks to JoMousley cracker tweets today, my pilchards on Krackerwheat are repeating on me like a typical night on the BBC /"
neither,That 'Ouija' movie look like trash
neither,That Principal shld be ashamed 'Look at these poor colored kids who WE made smart' They are not your props. disgusted morningjoe
neither,That crow has socks
neither,"That dude from Chicago w/ the fuzzy mustache and bangs, Johnny Love, he's whack. memoriesofidots"
neither,That front flip was trash. That's how I front flip into the swimming pool and land on my back every time.
neither,That long hair doesn't cover up your redneck
neither,That mocha colored chick doegtgtgtgt think I fell in love
neither,That night cap nonsense is for the birds.
neither,That warm fuzzy feeling when you're able to give someone a helping hand. Talking about medical problems with others can really help.
neither,That was a solid investment of  mins. Cue up Frank. Yankees. Wow.
neither,That was not good times Starting the mickey mouse club soon
neither,That was trash. I'm just gonna put my phone down. Goodnight
neither,That'd been a ghetto little meal
neither,That's like saying I've had the pinto since  ShallowAl TonyClevenger dude I've had an iPhone since the beginning.
neither,That's right I'm making brownies right now 
neither,The Yanks Are Coming From Disparagement to Pride t.co/HoELpcbBg
neither,The Yankees don't need Tanaka or Beltran or all these 'big name' players believe
neither,The teabagger freemarket really doing wonders in Bangladesh these last couple of days. tcot p teaparty randpaul
neither,"The Yankees are playing the tigers tonight. In other words, I am not friends with mtaraban."
neither,The African Goshawk Accipiter tachiro is a species of bird of prey in the Accipitridae family. fou t.co/txiIWocs
neither,The Bucs has  great uniforms and ruined them both for that trash smh
neither,The Conjuring wasn't trash. It just wasn't as good as Insidious.
neither,"The Devil Wears Charlie, by Revlon. lesserfilms"
neither,The Giants trash
neither,The Guy got excited when he saw Oreo cookie crusts. He thought I was making pie. He was bummed when he realized it was cheesecake.
neither,The John Cantlie video issued by Al Furqan media is a new level of the Jihadi propaganda promises more episodes amp wages ideological warfare
neither,"The KFAN mock draft continues, Cleveland is on the clock. Paul Allen has the Vikings th pick. I am going with Def back, Justin Gilbert"
neither,"The Met Office has issued an amber warning of snow,at least it's not a warning of amber snow.Posh word for yellow."
neither,"The Office, fuzzy socks, and my favorite blanket is literally all I need in life rn"
neither,The Perfect Gift for the Jihadi on Your Shopping List 
neither,The Perfect Gift for the Jihadi on Your Shopping List 
neither,The Pirates have made the playoffs and the Yankees are out...hell has frozen over
neither,The Republican Lt Governor of Missouri says he's sorry he called LAW AngloAmerican Law. Racist Pig That he is...
neither,The Rick Scott/Charlie Crist ads have been running nearly nonstop in Florida for the past week. And they are getting even worse.
neither,The Saints are pure trash lol smh
neither,The Walking Dead is trash people...That is all. 
neither,The Wayans bros is the most retarded show ever.
neither,The Yankees still suck nikaaaa
neither,"The beautiful Fairy Pools near Glenbrittle on the Isle of Skye, Scotland t.co/cyixSvn"
neither,The bengals have been trash for like  weeks it seems
