Annotation,text
offensive,Niggas wonder why bitches be on that fucc a nigga shit cuz these niggas be on that she just another bitch shit 
offensive,Niggaz been making trash lately. Well not everybody but some lol
offensive,Niggaz irrational these days...Quick to jump bad bout a bitch...
offensive,Niggaz retweet bitch ass niggaz but wont retweet a real nigga
offensive,Night bitches. 
offensive,Night niggers
offensive,Nikki Minaj is proof that natural is better  Minimal is best  Some of yall hoes be overdoing it
offensive,Nikko a gay bitch
offensive,Nile... JosephBananas Im really sad that I dont have enough friends to ever be called a pack of niggers with. Thats my fuckin dream
offensive,Nino Brown? Oh das me erikacarissa Nino Brown on yall hoes.
offensive,Nippin these Clarke Motel bitches...they get free pizza EVERY DAY and dont tip shit. Also never give us any business. Game is over.
offensive,No I dont love these hoes and FUCK these niggas Fuckem
offensive,No bitch I don?t have anything to hide. I just don?t like people looking through my phone..
offensive,No bitch. You slut. ITSBEEBITCH viaNAWF CHILL
offensive,No face no trace pussy boys SNATCH
offensive,No fucks given about the NFL draft its baseball season bitch
offensive,No hoe shit tho I was bout to say Perro got butt naked bitches doing dishes
offensive,No i dont own the pussy i just sample it
offensive,No less than  bad bitches in my bed at a time...
offensive,No matter how hard you try to be rude mf`s they keep talking to you. like bitch do I know you
offensive,No more SnapChat Selfies. No more Instagram Selfies. No more NOTHING i WILL NOT be a bad bitch a week man what am I going to do 
offensive,No more hoes n oz
offensive,No need to tweet these bitches know my status
offensive,No nigga a leave a chick with some good pussy unless he just paper chasin
offensive,No officer I wasnt drunk driving I was swerving on them hoes.
offensive,No one can take your woman. They can only take your hoe.
offensive,No one understands how much it pisses me off when people use the word retard.
offensive,No saving hoes
offensive,No sex bitch I only want the neck bitch
offensive,No skimp shit here bitch
offensive,No sleep sleep is for pussies.
offensive,No summer school? 
offensive,No thanks lady you look like you just got off the white trash train Id rather not catch a disease. kthxbai
offensive,No this bitch CeeMurda did not yell down the steps to tell me dont eat her damn chicken. tf
offensive,No this little hood bitch did NOT just try to take me to task for JOKING with my niece about not being a Lesbian. Ch gtgt
offensive,No time for bitch niggas.
offensive,No time for chasing after someone is like turning up off wine coolers you look like a bitch when you really think about it lol
offensive,No way all u niggers are employees of the month
offensive,No wealth doesnt insulate from being called nigger. But still does improve empirical quality of life outcomes phenomenally. DwightDale
offensive,No wonder these ppl that call themselves niggas amp thugs able to convince their hoes false ideas about men like me in our intellectual dress
offensive,No. A dog like that needs bitches and he aint ever gonna get bitches with that on him 
offensive,No. Shes gonna sit tf down amp text her hoes. Shes not gonna care about what youre doing.
offensive,Nobody cares you fucking fag damn you bring bitches water even though youre thirsty as fuck  fucknigga
offensive,Nobody ever got famous by being a whiny bitch. Either change the things that make you unhappy or be a whining turdfarmer.
offensive,Nobody is going to say anything about how unloyal Sterlings side bitch is?
offensive,Nobody on planet Earth more protective than bull dykes
offensive,Nobody should ever have sex with a dirty dick or pussy. That says a lot about you if you fuck em knowing they smell like chitlings
offensive,Nobody wit me im on all alone shit so dont think im actin funny when im in my zone bitch
offensive,None of my bitches can stay over
offensive,Nooo.. not Sailor Moon and squad in the club w/ all my bitches lookin good. st.co/SYjif
offensive,Norbit mad as a bitch lmfaooooooo 
offensive,Not us bitches 
offensive,Not  bit of courtesy from any of these bainbridge isl. ferry riders... Fuck em next time I think s gonna break down paybacks a bitch
offensive,Not ALL females constantly tweet about their boyfriends but I wish death on the ones that do. TIRED of you AND him bitch
offensive,Not a cloud in sight too pretty to ho to work. iwanttoplay
offensive,Not a fan of her... guess im the minority.KfromtheG Beyonc ratchet ass is trash Vagitarian youre the anti christ. KfromtheG
offensive,Not a neanudda bitch CONSTANTINED
offensive,Not about to play these games with this bitch
offensive,Not associate but ya nicca
offensive,Not eating pussy is unAmerican.
offensive,Not even  and Ive already smoked out  countries bitch. I do what the fuck I want.
offensive,Not even sweating these hoes 
offensive,Not every girl likes a sweet ass emoji ass nigguh. Some girls like a you sexy af ass nigguh
offensive,Not finna play with the bitches lmao
offensive,Not going to put up a red equals sign on my Facebook because Im not a faggot but Im all for marriage equality prop
offensive,Not just exist but contribute. And contribute to things they themselves enjoy. That often its a queer person behind those products.
offensive,Not my fault yo bitch wanna flip me
offensive,Not one bitch is texting me right now.  followers  inch rims  inch tv and straight ass teeth but  text messages. Ima kill myself
offensive,Not protected in the state of Utah. There is no fear of queer couples forcing churches to marry them. They do not legally have to do so.
offensive,Not sure why someone would put my pictures on a escowebsite I aint selling pussy
offensive,Not the type to take it slow turn a good girl into a hoe. spookyblack
offensive,Not to call you a bitch ... But they gone hate on my bitches
offensive,Not to sound like a total bitch but Im tired of peoples kids and the back to school pics we aint post pics on the back to college day
offensive,Not trash just plain as fuck for . And come on no elephant print on a ?
offensive,Not true Kimchanel Every man has hoes bye
offensive,"Nothing is too spicy. And if it is
 stop being a fucking bitch
 eat more of it
 cry you fucking pussy"
offensive,Nothing worse than a baby bitch pussy. Go fly a kite
offensive,Notice I didnt tweet bytches.... Bytch is different from bitch.... My logic... And it WERKS...
offensive,"Notice I dont make music for niggas that dont get pussy.Drake
LordKnows"
offensive,Now I could say my name butttttt ya bitch already knows it 
offensive,Now I dont even want to do anything. Son of a bitch
offensive,Now I seperate from niggas I dont trust niggas that aint starve wit me and all the bitches I didnt fuc 
offensive,Now UNFOLLOWING  Lol rikababey My pussy been turned off lately.. I wont be fucking no time soon. Forever dry
offensive,Now a days niqqas would rather be real wit a niqqa or bitch they wanna fuck wit rather than they day one niqqa smfh our generation is fallin
offensive,Now a days hoes be twerkin for new weave.
offensive,Now a neighborhood nigga like me aint supposed to get no pussy like this
offensive,Now all the hoes bout to post the saints lost but im still cute pics on the gram 
offensive,Now da Heat fans bacc yall niccas kill me aint tweeted shit all damn game
offensive,Now dont you hate them ol... Lyin ass hoes... Smilin in ya face wearin her best friends clothes
offensive,Now my side bitch my main bitch Bc my main hoe aint feeling me no mo. No mo.
offensive,Now my side bitch my main bitch cause my main bitch aint feelin me no moe
offensive,Now niccas wont haircuts
offensive,Now put Ya ass on this dicc let me know you that baddest lit bitch.
offensive,Now that nicki minaj said fuck skinny bitches watch all these fat bitches come outta no where its time to play.
offensive,Now thats how you let the beat build bitch .. Thats my ish ImSoSouthern As I hit the kill switch.....
offensive,Now the bitch tryin to do vids too? Gurl sit cho ass down
offensive,Now they cheating bitch yall defense SAD as the fuck rickey They about to cheat
offensive,Now this new bitch acting dumb tryna correct my every word.
offensive,Now when I put this pussy on Vivian she bet not be playing 
offensive,Now youre drinking till youre unconscious. Feel me when you get a fine bitch.
offensive,Nower days the defenition of a bad bitch is how good her pussy is ?
offensive,Nuggas be to obsessed with the homies. Like the cant bag bitches
offensive,Nuh uh MissSneed still counts. WeavusChrist Im only a hoe on twitter bae
offensive,Nuke town that pussy
offensive,Nyomi Banxxx and Skin Diamond the last of the good ebony porn bitches.
offensive,OG old faced hunnids with a young hoe
offensive,OGs Love too See a yung nicca come up
offensive,OHHgt whine whine whine says my faggot ass steroid CREAM FORGIVING Giantsgt Is busterposey takin shot from barrybonds? Is that it?
offensive,OKC nigguh
offensive,OMG  Im high as a bitch  
offensive,OMG MasterBay Have yall ever met a dyke who didnt have a kid?
offensive,OMG beigegawdd Nothing in life has made me softer than Fuck me with your nigger dick
offensive,OMG shuggajets iAintAsianTho when yo side bitch find the gift you bought for ya girl t.co/InzEzVan LMFAOOOOOOOO
offensive,OMG This bitch on the Tico wont STFU ALREADy
offensive,OMGgt I was throwing beer bottles on street and yelling at drunk homeless people to stop harassing the trannies.... Game torturebaseball
offensive,OMGGGGG... Nigga said Jerry ... black bitch.
offensive,ON. SIGHT MichyDoe Bitch I bet not see you in the streets CoreyWhiteJr trash ass nigga
offensive,OT nicca word to the nigga who played jesus
offensive,Ocean drive  then I gave it a pill I think justmoody I met that pussy on ocean drive
offensive,Of all the lazy bitches I was the laziest today noregrets
offensive,Of course not. That means its fajita time. CorporateBarbie If Im flat ironing? Oh bitch. We aint never leaving.
offensive,Off a lot of dope bitch I be high af
offensive,Offensively Joe Johnson just as good as LeBron. If not better. Dont  me pussies
offensive,Oh SoNia i hope Dre falls dickhole first into my pussy 
offensive,Oh Im back now nd vap dont fuck with this one bitches t.co/fTPxSUPKX
offensive,Oh Im nasty for smoking cigarettes? And youre nasty for not washing behind your ears everyday stupid little bitch
